epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
129,1913.83,1.05875,0.41617,0.72073,0.9574,0.9109,0.94346,0.65667,1.03253,0.41349,0.70552,0.000141077,0.000141077,0.000141077
130,1928.68,1.07308,0.41853,0.7191,0.95096,0.90755,0.94077,0.65565,1.03277,0.41626,0.70563,0.000135077,0.000135077,0.000135077
131,1949.89,1.07548,0.41538,0.717,0.96094,0.90858,0.93864,0.65453,1.0259,0.42018,0.70648,0.000129078,0.000129078,0.000129078
132,1970.38,1.04624,0.40896,0.71918,0.95813,0.91009,0.94089,0.6608,1.00695,0.41037,0.70541,0.000123079,0.000123079,0.000123079
133,1988.36,1.05504,0.41141,0.7194,0.95684,0.90906,0.9411,0.65925,1.00617,0.40828,0.70562,0.000117079,0.000117079,0.000117079
134,2003.05,1.04753,0.40634,0.71835,0.95603,0.91641,0.94298,0.6601,1.01395,0.41064,0.7059,0.00011108,0.00011108,0.00011108
135,2017.63,1.06181,0.41275,0.71885,0.96338,0.91159,0.9403,0.65868,1.01294,0.41185,0.70567,0.00010508,0.00010508,0.00010508
136,2032.48,1.05018,0.40725,0.71781,0.9604,0.91219,0.93968,0.66166,1.00924,0.407,0.70568,9.9081e-05,9.9081e-05,9.9081e-05
137,2047.64,1.02301,0.40097,0.72072,0.95425,0.90909,0.93952,0.66168,0.99335,0.40868,0.70543,9.30816e-05,9.30816e-05,9.30816e-05
138,2063.14,1.05523,0.4096,0.71877,0.95914,0.90395,0.94405,0.66213,1.01133,0.40862,0.70526,8.70822e-05,8.70822e-05,8.70822e-05
139,2077.96,1.0555,0.40829,0.7172,0.96106,0.90436,0.94111,0.66228,1.00347,0.40957,0.70587,8.10828e-05,8.10828e-05,8.10828e-05
140,2092.92,1.03656,0.4039,0.71938,0.95662,0.91208,0.94282,0.66295,1.00269,0.40831,0.70531,7.50834e-05,7.50834e-05,7.50834e-05
141,2109.15,0.86575,0.35742,0.72399,0.95654,0.90852,0.94165,0.66584,0.99051,0.40899,0.7054,6.9084e-05,6.9084e-05,6.9084e-05
142,2123.2,0.85513,0.35269,0.72444,0.95066,0.91106,0.94007,0.66097,1.01506,0.41283,0.70562,6.30846e-05,6.30846e-05,6.30846e-05
143,2136.92,0.85315,0.3538,0.72472,0.94894,0.91634,0.93959,0.66368,0.99645,0.411,0.70572,5.70852e-05,5.70852e-05,5.70852e-05
144,2150.72,0.83701,0.34846,0.72668,0.9485,0.91844,0.94096,0.66668,0.98866,0.40807,0.70581,5.10858e-05,5.10858e-05,5.10858e-05
145,2164.73,0.82485,0.34458,0.72565,0.95182,0.91691,0.93981,0.664,0.99222,0.40936,0.7058,4.50864e-05,4.50864e-05,4.50864e-05
146,2178.56,0.81347,0.34122,0.72542,0.95264,0.91441,0.94134,0.66649,0.98824,0.40691,0.70544,3.9087e-05,3.9087e-05,3.9087e-05
147,2192.37,0.84028,0.34635,0.72409,0.95319,0.91471,0.9407,0.66768,0.98488,0.40428,0.70571,3.30876e-05,3.30876e-05,3.30876e-05
148,2206.75,0.84164,0.34642,0.72313,0.95628,0.91647,0.94051,0.66643,0.98569,0.40387,0.70574,2.70882e-05,2.70882e-05,2.70882e-05
149,2220.55,0.81737,0.34117,0.72531,0.95415,0.91806,0.94179,0.66641,0.98822,0.4047,0.70555,2.10888e-05,2.10888e-05,2.10888e-05
150,2234.29,0.81874,0.33866,0.72356,0.95237,0.91947,0.94299,0.66896,0.97712,0.40128,0.70559,1.50894e-05,1.50894e-05,1.50894e-05
